src/cargo.rs	94	45	type	CrateInfo	src/types.rs	unique_workspace
src/cargo.rs	107	5	call	parse_crate_from_manifest	src/cargo.rs	same_file
src/cargo.rs	152	60	type	PackageSource::Manifest	src/types.rs	unique_workspace
src/cargo.rs	152	80	type	CrateInfo	src/types.rs	unique_workspace
src/cargo.rs	175	27	call	sanitize_target_path	src/cargo.rs	same_file
src/cargo.rs	192	19	call	sanitize_target_path	src/cargo.rs	same_file
src/cargo.rs	219	10	construct	CrateInfo	src/types.rs	unique_workspace
src/cargo.rs	219	10	type	CrateInfo	src/types.rs	unique_workspace
src/cargo.rs	255	59	type	CrateInfo	src/types.rs	unique_workspace
src/cargo.rs	256	31	call	determine_entry_point	src/cargo.rs	same_file
src/cargo.rs	315	57	type	CrateInfo	src/types.rs	unique_workspace
src/cargo.rs	375	62	type	CrateInfo	src/types.rs	unique_workspace
src/cargo.rs	375	88	type	CrateInfo	src/types.rs	unique_workspace
src/cargo.rs	441	23	call	glob_member	src/cargo.rs	same_file
src/cargo.rs	456	78	type	CrateInfo	src/types.rs	unique_workspace
src/cargo.rs	457	9	construct	CrateInfo	src/types.rs	unique_workspace
src/cargo.rs	457	9	type	CrateInfo	src/types.rs	unique_workspace
src/cargo.rs	470	10	type	CrateInfo	src/types.rs	unique_workspace
src/cargo.rs	471	9	construct	CrateInfo	src/types.rs	unique_workspace
src/cargo.rs	471	9	type	CrateInfo	src/types.rs	unique_workspace
src/cargo.rs	489	26	call	make_crate_info_with_bins	src/cargo.rs	same_file
src/cargo.rs	496	22	call	compute_module_path	src/cargo.rs	same_file
src/cargo.rs	509	26	call	make_crate_info_with_bins	src/cargo.rs	same_file
src/cargo.rs	516	22	call	compute_module_path	src/cargo.rs	same_file
src/cargo.rs	523	26	call	make_crate_info_with_bins	src/cargo.rs	same_file
src/cargo.rs	530	22	call	compute_module_path	src/cargo.rs	same_file
src/cargo.rs	543	26	call	make_crate_info	src/cargo.rs	same_file
src/cargo.rs	549	22	call	compute_module_path	src/cargo.rs	same_file
src/cargo.rs	570	22	call	get_crate_for_file	src/cargo.rs	same_file
src/cargo.rs	584	22	call	get_crate_for_file	src/cargo.rs	same_file
src/cargo.rs	606	22	call	get_crate_for_file	src/cargo.rs	same_file
src/cargo.rs	615	22	call	get_crate_for_file	src/cargo.rs	same_file
src/cargo.rs	631	26	call	make_crate_info_with_bins	src/cargo.rs	same_file
src/cargo.rs	638	22	call	compute_module_path	src/cargo.rs	same_file
src/cargo.rs	653	26	call	make_crate_info_with_bins	src/cargo.rs	same_file
src/cargo.rs	660	22	call	compute_module_path	src/cargo.rs	same_file
src/cli/affected_tests.rs	10	88	type	Error	src/error.rs	unique_workspace
src/cli/affected_tests.rs	12	18	call	Tethys::new	src/lib.rs	explicit_import
src/cli/affected_tests.rs	28	27	call	Tethys::get_affected_tests	src/lib.rs	unique_workspace
src/cli/affected_tests.rs	52	66	type	FileId	src/types.rs	unique_workspace
src/cli/affected_tests.rs	52	87	type	Symbol	src/types.rs	unique_workspace
src/cli/affected_tests.rs	63	45	call	display	src/cli/mod.rs	unique_workspace
src/cli/callers.rs	19	25	type	Error	src/error.rs	unique_workspace
src/cli/callers.rs	20	5	call	ensure_lsp_if_requested	src/cli/mod.rs	explicit_import
src/cli/callers.rs	22	18	call	Tethys::new	src/lib.rs	explicit_import
src/cli/callers.rs	26	29	call	Tethys::get_symbol_impact	src/lib.rs	unique_workspace
src/cli/callers.rs	47	9	call	print_callers_by_file	src/cli/display.rs	unique_workspace
src/cli/callers.rs	66	20	call	Tethys::get_callers_with_lsp	src/resolve.rs	unique_workspace
src/cli/callers.rs	81	9	call	print_callers_by_file	src/cli/display.rs	unique_workspace
src/cli/coupling.rs	27	11	type	SortFlag	src/cli/coupling.rs	same_file
src/cli/coupling.rs	27	25	type	CouplingSort	src/types.rs	unique_workspace
src/cli/coupling.rs	28	16	type	SortFlag	src/cli/coupling.rs	same_file
src/cli/coupling.rs	45	11	type	SortFlag	src/cli/coupling.rs	same_file
src/cli/coupling.rs	48	25	type	Error	src/error.rs	unique_workspace
src/cli/coupling.rs	49	18	call	Tethys::new	src/lib.rs	explicit_import
src/cli/coupling.rs	52	9	call	run_detail	src/cli/coupling.rs	same_file
src/cli/coupling.rs	54	9	call	run_table	src/cli/coupling.rs	same_file
src/cli/coupling.rs	58	23	type	Tethys	src/lib.rs	explicit_import
src/cli/coupling.rs	58	37	type	SortFlag	src/cli/coupling.rs	same_file
src/cli/coupling.rs	58	81	type	Error	src/error.rs	unique_workspace
src/cli/coupling.rs	59	26	call	Tethys::get_coupling_metrics	src/lib.rs	explicit_import
src/cli/coupling.rs	63	9	call	write_table_json	src/cli/coupling.rs	same_file
src/cli/coupling.rs	65	9	call	write_table_text	src/cli/coupling.rs	same_file
src/cli/coupling.rs	71	24	type	Tethys	src/lib.rs	explicit_import
src/cli/coupling.rs	71	78	type	Error	src/error.rs	unique_workspace
src/cli/coupling.rs	74	5	call	run_detail_to	src/cli/coupling.rs	same_file
src/cli/coupling.rs	78	14	type	Tethys	src/lib.rs	explicit_import
